"가구구분코드","가구원수","세대구분코드","가구주_성별코드","가구주_연령","가구원2_성별코드","가구원2_연령","가구원3_성별코드","가구원3_연령","가구원4_성별코드","가구원4_연령","가구원5_성별코드","가구원5_연령","가구원6_성별코드","가구원6_연령","가구원7_성별코드","가구원7_연령","가구원8_성별코드","가구원8_연령","가구원9_성별코드","가구원9_연령","거처구분코드","소득구간코드","가계지출금액","가계지출_소비지출금액","가구일련번호"
1,1,1,1,32,,,,,,,,,,,,,,,,,1,5,2635371,1644361,12470
1,1,1,1,32,,,,,,,,,,,,,,,,,1,5,2930967,2400383,08470
1,1,1,1,32,,,,,,,,,,,,,,,,,1,5,3169953,2325713,12622
1,1,1,1,32,,,,,,,,,,,,,,,,,1,6,11448957,7601612,05991
1,1,1,1,32,,,,,,,,,,,,,,,,,1,6,4231067,3315146,06529
1,1,1,1,32,,,,,,,,,,,,,,,,,1,7,3317941,1915177,09141
1,1,1,1,32,,,,,,,,,,,,,,,,,1,8,4935505,2246370,07170
1,1,1,1,32,,,,,,,,,,,,,,,,,2,3,2112810,1364865,02979
1,1,1,1,32,,,,,,,,,,,,,,,,,2,3,2445430,2001140,04709
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,1731266,1181034,10101
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,2046950,1343644,11516
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,2059489,1295949,04001
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,2618128,1689150,08265
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,2705669,1620882,01625
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,2943645,2128495,04710
1,1,1,1,32,,,,,,,,,,,,,,,,,2,4,3775496,2437624,07184
1,1,1,1,32,,,,,,,,,,,,,,,,,2,5,2614598,1477778,05384
1,1,1,1,32,,,,,,,,,,,,,,,,,2,5,3088054,2339478,02037
1,1,1,1,32,,,,,,,,,,,,,,,,,2,6,2777694,1878655,05224
1,1,1,1,32,,,,,,,,,,,,,,,,,2,6,3960334,2755481,06126
1,1,1,1,32,,,,,,,,,,,,,,,,,2,6,4432480,2990224,04686
1,1,1,1,32,,,,,,,,,,,,,,,,,2,7,2762099,1436467,05729
1,1,1,1,32,,,,,,,,,,,,,,,,,2,7,2965695,1589018,06434
1,1,1,1,32,,,,,,,,,,,,,,,,,2,7,4269111,3232421,10127
1,1,1,1,32,,,,,,,,,,,,,,,,,2,8,5252289,3429082,09380
1,1,1,1,32,,,,,,,,,,,,,,,,,6,3,1290729,1265729,10095
1,1,1,1,32,,,,,,,,,,,,,,,,,6,4,2480862,2184112,03135
1,1,1,1,32,,,,,,,,,,,,,,,,,6,5,2933043,2335991,12109
1,1,1,1,32,,,,,,,,,,,,,,,,,6,5,2957968,2231798,01046
1,1,1,1,32,,,,,,,,,,,,,,,,,6,5,4210788,3913668,12132
1,1,1,1,32,,,,,,,,,,,,,,,,,6,6,2534232,1524320,00785
1,1,1,1,32,,,,,,,,,,,,,,,,,6,6,4107308,3202313,08615
1,1,1,1,32,,,,,,,,,,,,,,,,,6,8,6136189,4208765,03187
1,1,1,1,33,,,,,,,,,,,,,,,,,1,3,1695193,1473515,00992
1,1,1,1,33,,,,,,,,,,,,,,,,,1,3,2214316,1749089,07702
1,1,1,1,33,,,,,,,,,,,,,,,,,1,3,2574893,1682293,09455
1,1,1,1,33,,,,,,,,,,,,,,,,,1,4,1335718,747533,04635
1,1,1,1,33,,,,,,,,,,,,,,,,,1,4,16851773,15583850,12626
1,1,1,1,33,,,,,,,,,,,,,,,,,1,4,1851594,1421896,07005
1,1,1,1,33,,,,,,,,,,,,,,,,,1,4,2183906,1737189,08475
1,1,1,1,33,,,,,,,,,,,,,,,,,1,4,2195045,1754695,03859
1,1,1,1,33,,,,,,,,,,,,,,,,,1,4,2296246,1733324,10110
1,1,1,1,33,,,,,,,,,,,,,,,,,1,5,2669040,2104515,12625
1,1,1,1,33,,,,,,,,,,,,,,,,,1,5,2966510,1881670,07004
1,1,1,1,33,,,,,,,,,,,,,,,,,1,5,4697199,1257862,10087
1,1,1,1,33,,,,,,,,,,,,,,,,,1,6,2569602,1333442,01602
1,1,1,1,33,,,,,,,,,,,,,,,,,1,6,2999051,1874476,00609
1,1,1,1,33,,,,,,,,,,,,,,,,,1,6,3906147,3171628,06254
1,1,1,1,33,,,,,,,,,,,,,,,,,1,7,2553006,1689226,06634
1,1,1,1,33,,,,,,,,,,,,,,,,,1,8,3890531,2922108,11444
1,1,1,1,33,,,,,,,,,,,,,,,,,1,8,6380271,4543408,06065
1,1,1,1,33,,,,,,,,,,,,,,,,,2,3,2028604,1540018,03441
1,1,1,1,33,,,,,,,,,,,,,,,,,2,3,2863440,2322169,09128
1,1,1,1,33,,,,,,,,,,,,,,,,,2,3,3163914,2905285,04973
1,1,1,1,33,,,,,,,,,,,,,,,,,2,4,1239589,846702,05836
1,1,1,1,33,,,,,,,,,,,,,,,,,2,4,1896380,1400485,10739
1,1,1,1,33,,,,,,,,,,,,,,,,,2,4,2445564,1550214,12861
1,1,1,1,33,,,,,,,,,,,,,,,,,2,4,2483312,1434847,06123
1,1,1,1,33,,,,,,,,,,,,,,,,,2,5,2462956,1479549,10528
1,1,1,1,33,,,,,,,,,,,,,,,,,2,5,2488336,1670041,11615
1,1,1,1,33,,,,,,,,,,,,,,,,,2,5,2517686,1951638,04052
1,1,1,1,33,,,,,,,,,,,,,,,,,2,5,3150363,2058913,05905
1,1,1,1,33,,,,,,,,,,,,,,,,,2,5,3441464,2449809,08600
1,1,1,1,33,,,,,,,,,,,,,,,,,2,6,4511305,3788211,05833
1,1,1,1,33,,,,,,,,,,,,,,,,,2,6,5913192,4421589,07441
1,1,1,1,33,,,,,,,,,,,,,,,,,2,7,4059383,3297473,04916
1,1,1,1,33,,,,,,,,,,,,,,,,,2,7,4640960,2717768,05807
1,1,1,1,33,,,,,,,,,,,,,,,,,2,8,10649271,8088054,03409
1,1,1,1,33,,,,,,,,,,,,,,,,,2,8,8102588,5157437,03025
1,1,1,1,33,,,,,,,,,,,,,,,,,3,4,3378132,2154467,04381
1,1,1,1,33,,,,,,,,,,,,,,,,,4,5,2622853,1683074,11911
1,1,1,1,33,,,,,,,,,,,,,,,,,4,5,2706814,1755891,00613
1,1,1,1,33,,,,,,,,,,,,,,,,,4,5,3015205,2162495,01821
1,1,1,1,33,,,,,,,,,,,,,,,,,5,4,2290151,1559898,12690
1,1,1,1,33,,,,,,,,,,,,,,,,,6,3,2272981,1822083,01061
1,1,1,1,33,,,,,,,,,,,,,,,,,6,3,2842127,2503591,00550
1,1,1,1,33,,,,,,,,,,,,,,,,,6,4,1916044,1250969,01495
1,1,1,1,33,,,,,,,,,,,,,,,,,6,4,2531474,2142157,01000
1,1,1,1,33,,,,,,,,,,,,,,,,,6,4,4280208,2872864,10770
1,1,1,1,33,,,,,,,,,,,,,,,,,6,5,2576695,1721776,01499
1,1,1,1,33,,,,,,,,,,,,,,,,,6,5,3067425,1925369,03372
1,1,1,1,33,,,,,,,,,,,,,,,,,6,5,3122987,2194697,00826
1,1,1,1,33,,,,,,,,,,,,,,,,,6,5,9129757,7298909,03369
1,1,1,1,33,,,,,,,,,,,,,,,,,6,6,3399321,2432556,00178
1,1,1,1,33,,,,,,,,,,,,,,,,,6,8,3572711,2672624,05245
1,1,1,1,34,,,,,,,,,,,,,,,,,1,1,804738,662588,04335
1,1,1,1,34,,,,,,,,,,,,,,,,,1,4,1320554,968626,00924
1,1,1,1,34,,,,,,,,,,,,,,,,,1,4,2529072,2077463,09024
1,1,1,1,34,,,,,,,,,,,,,,,,,1,5,2529646,1602692,05217
1,1,1,1,34,,,,,,,,,,,,,,,,,1,5,2754796,1931180,02541
1,1,1,1,34,,,,,,,,,,,,,,,,,1,5,2863295,1969779,12857
1,1,1,1,34,,,,,,,,,,,,,,,,,1,5,2916053,2131858,05072
1,1,1,1,34,,,,,,,,,,,,,,,,,1,6,3066535,2006338,09015
1,1,1,1,34,,,,,,,,,,,,,,,,,1,8,4122801,2151292,05240
1,1,1,1,34,,,,,,,,,,,,,,,,,2,3,1736666,1288524,07329
1,1,1,1,34,,,,,,,,,,,,,,,,,2,4,1756927,1156342,05815
1,1,1,1,34,,,,,,,,,,,,,,,,,2,5,1928142,1392326,08458
1,1,1,1,34,,,,,,,,,,,,,,,,,2,5,3145809,2360510,09766
1,1,1,1,34,,,,,,,,,,,,,,,,,2,6,2979878,1801134,08347
1,1,1,1,34,,,,,,,,,,,,,,,,,2,7,3757403,2394968,05835
1,1,1,1,34,,,,,,,,,,,,,,,,,2,8,4840587,4061309,07342
1,1,1,1,34,,,,,,,,,,,,,,,,,2,8,5111515,3724610,05780
1,1,1,1,34,,,,,,,,,,,,,,,,,3,5,2330098,1480370,00720
1,1,1,1,34,,,,,,,,,,,,,,,,,4,4,3470076,2849704,01333
1,1,1,1,34,,,,,,,,,,,,,,,,,6,6,2703305,1852225,01106
1,1,1,1,34,,,,,,,,,,,,,,,,,6,6,2790186,1714349,06230
1,1,1,1,34,,,,,,,,,,,,,,,,,6,7,3768444,2175289,10764
1,1,1,1,34,,,,,,,,,,,,,,,,,6,7,6492990,3929430,01129
1,1,1,1,35,,,,,,,,,,,,,,,,,1,2,1693948,1693948,09302
1,1,1,1,35,,,,,,,,,,,,,,,,,1,2,4120481,2596881,05090
1,1,1,1,35,,,,,,,,,,,,,,,,,1,3,1311080,1175900,05033
1,1,1,1,35,,,,,,,,,,,,,,,,,1,3,1707363,1326963,01079
1,1,1,1,35,,,,,,,,,,,,,,,,,1,3,2050670,1374920,05068
1,1,1,1,35,,,,,,,,,,,,,,,,,1,4,2341234,1864470,05075
1,1,1,1,35,,,,,,,,,,,,,,,,,1,4,2761239,2065973,06849
1,1,1,1,35,,,,,,,,,,,,,,,,,1,4,7928016,7035444,10235
1,1,1,1,35,,,,,,,,,,,,,,,,,1,5,2245093,1716163,10109
1,1,1,1,35,,,,,,,,,,,,,,,,,1,5,2790126,1879357,10111
1,1,1,1,35,,,,,,,,,,,,,,,,,1,5,4335347,3652420,06101
1,1,1,1,35,,,,,,,,,,,,,,,,,1,6,2410887,989177,09454
1,1,1,1,35,,,,,,,,,,,,,,,,,1,6,3122452,2120893,00682
1,1,1,1,35,,,,,,,,,,,,,,,,,1,6,6733095,3345126,09465
1,1,1,1,35,,,,,,,,,,,,,,,,,2,4,1695810,1350361,05834
1,1,1,1,35,,,,,,,,,,,,,,,,,2,4,1973706,1627022,01690
1,1,1,1,35,,,,,,,,,,,,,,,,,2,4,2672183,1804410,09132
1,1,1,1,35,,,,,,,,,,,,,,,,,2,4,3257589,2761655,05228
1,1,1,1,35,,,,,,,,,,,,,,,,,2,5,2802525,1816907,05809
1,1,1,1,35,,,,,,,,,,,,,,,,,2,5,3818793,3142118,12252
1,1,1,1,35,,,,,,,,,,,,,,,,,2,5,4644905,3447527,06553
1,1,1,1,35,,,,,,,,,,,,,,,,,2,8,7071509,3549411,09444
1,1,1,1,35,,,,,,,,,,,,,,,,,3,4,2727873,1905923,13289
1,1,1,1,35,,,,,,,,,,,,,,,,,4,2,1496910,1314999,03108
1,1,1,1,35,,,,,,,,,,,,,,,,,4,3,3248473,2715080,07107
1,1,1,1,35,,,,,,,,,,,,,,,,,4,3,4535247,3851322,02186
1,1,1,1,35,,,,,,,,,,,,,,,,,4,4,1227515,859385,00083
1,1,1,1,35,,,,,,,,,,,,,,,,,4,5,3764682,2237023,01596
1,1,1,1,35,,,,,,,,,,,,,,,,,4,6,5196105,4214137,01098
1,1,1,1,35,,,,,,,,,,,,,,,,,5,5,2658889,1700788,12686
1,1,1,1,35,,,,,,,,,,,,,,,,,6,5,2911335,867745,00784
1,1,1,1,35,,,,,,,,,,,,,,,,,6,8,5701699,4525377,03313
1,1,1,1,36,,,,,,,,,,,,,,,,,1,2,2128300,2017640,02173
1,1,1,1,36,,,,,,,,,,,,,,,,,1,3,1296687,988227,11828
1,1,1,1,36,,,,,,,,,,,,,,,,,1,3,1413573,1050908,11406
1,1,1,1,36,,,,,,,,,,,,,,,,,1,3,2185185,1651218,04219
1,1,1,1,36,,,,,,,,,,,,,,,,,1,4,1812851,1504611,02600
1,1,1,1,36,,,,,,,,,,,,,,,,,1,4,1864208,1450287,08483
1,1,1,1,36,,,,,,,,,,,,,,,,,1,5,2570165,1656006,11892
1,1,1,1,36,,,,,,,,,,,,,,,,,1,5,2747123,1821113,09554
1,1,1,1,36,,,,,,,,,,,,,,,,,1,5,3980544,3403234,04632
1,1,1,1,36,,,,,,,,,,,,,,,,,1,5,4295796,2928441,09020
1,1,1,1,36,,,,,,,,,,,,,,,,,1,6,2642721,1693893,06236
1,1,1,1,36,,,,,,,,,,,,,,,,,1,6,3617541,1979953,08657
1,1,1,1,36,,,,,,,,,,,,,,,,,1,6,4109369,2648296,07421
1,1,1,1,36,,,,,,,,,,,,,,,,,2,1,1922168,1625843,01398
1,1,1,1,36,,,,,,,,,,,,,,,,,2,3,1078154,983816,10527
1,1,1,1,36,,,,,,,,,,,,,,,,,2,3,2032892,1309942,09294
1,1,1,1,36,,,,,,,,,,,,,,,,,2,4,3370109,1865628,04713
1,1,1,1,36,,,,,,,,,,,,,,,,,2,4,4395998,4114798,07442
1,1,1,1,36,,,,,,,,,,,,,,,,,2,5,2678629,1602362,00854
1,1,1,1,36,,,,,,,,,,,,,,,,,2,6,3069509,1597549,03876
1,1,1,1,36,,,,,,,,,,,,,,,,,2,6,3943928,909158,01786
1,1,1,1,36,,,,,,,,,,,,,,,,,2,7,3212108,2090760,06391
1,1,1,1,36,,,,,,,,,,,,,,,,,4,3,1150344,859787,11272
1,1,1,1,36,,,,,,,,,,,,,,,,,4,4,2358237,1563722,00510
1,1,1,1,36,,,,,,,,,,,,,,,,,4,7,4160105,2037816,01160
1,1,1,1,36,,,,,,,,,,,,,,,,,5,4,2458981,1499272,12688
1,1,1,1,36,,,,,,,,,,,,,,,,,5,5,3434252,2511165,02047
1,1,1,1,36,,,,,,,,,,,,,,,,,6,5,4750074,3914494,06418
1,1,1,1,36,,,,,,,,,,,,,,,,,6,6,2389119,958764,00765
1,1,1,1,37,,,,,,,,,,,,,,,,,1,4,6253890,2654656,01462
1,1,1,1,37,,,,,,,,,,,,,,,,,1,5,1907410,1258260,02236
1,1,1,1,37,,,,,,,,,,,,,,,,,1,5,2117729,1022627,08660
1,1,1,1,37,,,,,,,,,,,,,,,,,1,5,2403509,1548389,12029
1,1,1,1,37,,,,,,,,,,,,,,,,,1,5,5835171,2222671,11823
1,1,1,1,37,,,,,,,,,,,,,,,,,1,6,2837839,1159481,06993
1,1,1,1,37,,,,,,,,,,,,,,,,,2,3,3191953,2472297,09919
1,1,1,1,37,,,,,,,,,,,,,,,,,2,4,1510756,786536,10233
1,1,1,1,37,,,,,,,,,,,,,,,,,2,4,2123522,1520850,04402
1,1,1,1,37,,,,,,,,,,,,,,,,,2,5,3304508,2114406,06859
1,1,1,1,37,,,,,,,,,,,,,,,,,2,7,3702683,2479211,05168
1,1,1,1,37,,,,,,,,,,,,,,,,,4,4,1951775,1651775,13370
1,1,1,1,37,,,,,,,,,,,,,,,,,4,4,2311869,1484395,00359
1,1,1,1,37,,,,,,,,,,,,,,,,,6,6,4573631,3018363,01139
1,1,1,1,38,,,,,,,,,,,,,,,,,1,2,1576881,1319987,03757
1,1,1,1,38,,,,,,,,,,,,,,,,,1,3,1028864,743192,06201
1,1,1,1,38,,,,,,,,,,,,,,,,,1,3,1660058,1293091,12508
1,1,1,1,38,,,,,,,,,,,,,,,,,1,3,2412672,2164322,00964
1,1,1,1,38,,,,,,,,,,,,,,,,,1,4,2330817,1770207,02606
1,1,1,1,38,,,,,,,,,,,,,,,,,1,4,2585775,1955505,09464
1,1,1,1,38,,,,,,,,,,,,,,,,,1,4,2594570,1901430,05089
1,1,1,1,38,,,,,,,,,,,,,,,,,1,4,3264787,2531702,11653
1,1,1,1,38,,,,,,,,,,,,,,,,,1,5,4215344,3582878,09556
1,1,1,1,38,,,,,,,,,,,,,,,,,1,7,2479898,1241537,07299
1,1,1,1,38,,,,,,,,,,,,,,,,,1,8,6129037,2544402,07424
1,1,1,1,38,,,,,,,,,,,,,,,,,2,4,1922799,1502739,07251
1,1,1,1,38,,,,,,,,,,,,,,,,,2,5,6107471,5169683,09386
1,1,1,1,38,,,,,,,,,,,,,,,,,4,5,3213255,2530760,12433
1,1,1,1,38,,,,,,,,,,,,,,,,,6,5,5433073,2132053,12105
1,1,1,1,39,,,,,,,,,,,,,,,,,1,3,1071539,1029619,09022
1,1,1,1,39,,,,,,,,,,,,,,,,,1,4,2378580,1750802,09063
1,1,1,1,39,,,,,,,,,,,,,,,,,1,4,2397343,1913708,00060
1,1,1,1,39,,,,,,,,,,,,,,,,,1,5,1407175,833040,00988
1,1,1,1,39,,,,,,,,,,,,,,,,,1,5,3677680,2525731,06035
1,1,1,1,39,,,,,,,,,,,,,,,,,1,5,4070872,3119822,09466
1,1,1,1,39,,,,,,,,,,,,,,,,,1,5,4491348,2702754,08635
1,1,1,1,39,,,,,,,,,,,,,,,,,1,5,7561080,1601532,05218
1,1,1,1,39,,,,,,,,,,,,,,,,,1,6,2654822,1876418,05511
1,1,1,1,39,,,,,,,,,,,,,,,,,2,3,1641782,1341983,07292
1,1,1,1,39,,,,,,,,,,,,,,,,,2,4,3188320,2143379,03716
1,1,1,1,39,,,,,,,,,,,,,,,,,2,6,2045620,1105676,04863
1,1,1,1,39,,,,,,,,,,,,,,,,,2,6,2504673,1360918,05113
1,1,1,1,39,,,,,,,,,,,,,,,,,2,6,2895098,1604711,05397
1,1,1,1,39,,,,,,,,,,,,,,,,,2,8,6351604,1848204,08212
1,1,1,1,39,,,,,,,,,,,,,,,,,4,4,2324258,1002521,00674
1,1,1,1,39,,,,,,,,,,,,,,,,,4,5,12844749,12153667,12436
1,1,1,1,39,,,,,,,,,,,,,,,,,4,5,2074154,1289503,05238
1,1,1,1,39,,,,,,,,,,,,,,,,,4,6,3379711,2286263,01314
1,1,1,1,39,,,,,,,,,,,,,,,,,4,7,9938875,8816161,00057
1,1,1,1,40,,,,,,,,,,,,,,,,,1,4,2580220,2294310,09745
1,1,1,1,40,,,,,,,,,,,,,,,,,1,4,2880024,2326414,07700
1,1,1,1,40,,,,,,,,,,,,,,,,,1,5,2680229,1437423,08558
1,1,1,1,40,,,,,,,,,,,,,,,,,1,6,2963289,1905602,06231
1,1,1,1,40,,,,,,,,,,,,,,,,,1,6,3238821,1870958,09452
1,1,1,1,40,,,,,,,,,,,,,,,,,1,6,3717366,2323223,01284
1,1,1,1,40,,,,,,,,,,,,,,,,,1,6,4639011,3056493,06137
1,1,1,1,40,,,,,,,,,,,,,,,,,2,4,2374488,1677164,02350
1,1,1,1,40,,,,,,,,,,,,,,,,,2,4,2589107,2238518,04446
1,1,1,1,40,,,,,,,,,,,,,,,,,2,5,2744468,2038303,04645
1,1,1,1,40,,,,,,,,,,,,,,,,,2,5,3173027,2269335,04725
1,1,1,1,40,,,,,,,,,,,,,,,,,2,5,3547387,1959779,05519
1,1,1,1,40,,,,,,,,,,,,,,,,,2,5,6569525,6090826,04375
1,1,1,1,40,,,,,,,,,,,,,,,,,2,6,14447405,2989969,00235
1,1,1,1,40,,,,,,,,,,,,,,,,,2,6,2907890,2112910,04503
1,1,1,1,40,,,,,,,,,,,,,,,,,2,6,4937694,1931223,09123
1,1,1,1,40,,,,,,,,,,,,,,,,,2,8,3237362,1201882,01103
1,1,1,1,40,,,,,,,,,,,,,,,,,2,8,4701580,2050362,03215
1,1,1,1,40,,,,,,,,,,,,,,,,,2,8,5213097,2308197,12836
1,1,1,1,40,,,,,,,,,,,,,,,,,4,4,2198821,1471463,02437
1,1,1,1,40,,,,,,,,,,,,,,,,,4,4,2201953,1750371,12349
1,1,1,1,40,,,,,,,,,,,,,,,,,4,7,2472856,1218069,05233
1,1,1,1,40,,,,,,,,,,,,,,,,,5,7,5306290,4072252,00632
1,1,1,1,41,,,,,,,,,,,,,,,,,1,2,889314,873177,12110
1,1,1,1,41,,,,,,,,,,,,,,,,,1,4,2034510,1658403,10777
1,1,1,1,41,,,,,,,,,,,,,,,,,1,4,2268275,1486003,05031
1,1,1,1,41,,,,,,,,,,,,,,,,,1,4,5270448,4096071,06569
1,1,1,1,41,,,,,,,,,,,,,,,,,1,5,3893737,2972571,12628
1,1,1,1,41,,,,,,,,,,,,,,,,,1,6,2344977,1075820,06633
1,1,1,1,41,,,,,,,,,,,,,,,,,1,6,2608205,1746120,12624
1,1,1,1,41,,,,,,,,,,,,,,,,,1,8,3684712,1918890,00666
1,1,1,1,41,,,,,,,,,,,,,,,,,1,8,9839428,3046072,11822
1,1,1,1,41,,,,,,,,,,,,,,,,,2,2,1282093,1110796,13258
1,1,1,1,41,,,,,,,,,,,,,,,,,2,3,2133881,1835519,06127
1,1,1,1,41,,,,,,,,,,,,,,,,,2,5,2140454,1315294,09641
1,1,1,1,41,,,,,,,,,,,,,,,,,2,5,2163013,1503716,12756
1,1,1,1,41,,,,,,,,,,,,,,,,,2,5,3296210,2090593,00163
1,1,1,1,41,,,,,,,,,,,,,,,,,2,5,3990000,2429913,12095
1,1,1,1,41,,,,,,,,,,,,,,,,,2,6,4771432,3133563,04715
1,1,1,1,41,,,,,,,,,,,,,,,,,2,7,4144748,1849093,02976
1,1,1,1,41,,,,,,,,,,,,,,,,,2,8,4804483,2655942,02035
1,1,1,1,41,,,,,,,,,,,,,,,,,2,8,8418383,5989876,04252
1,1,1,1,41,,,,,,,,,,,,,,,,,3,4,1316442,818232,05396
1,1,1,1,41,,,,,,,,,,,,,,,,,4,3,1421842,1396568,10169
1,1,1,1,41,,,,,,,,,,,,,,,,,4,5,4233730,2930709,01099
1,1,1,1,41,,,,,,,,,,,,,,,,,6,5,2640104,1591043,12607
1,1,1,1,42,,,,,,,,,,,,,,,,,1,1,1054069,1054069,09139
1,1,1,1,42,,,,,,,,,,,,,,,,,1,3,1528876,1259078,10440
1,1,1,1,42,,,,,,,,,,,,,,,,,1,5,2845793,1924325,12858
1,1,1,1,42,,,,,,,,,,,,,,,,,1,5,3859329,3073802,13265
1,1,1,1,42,,,,,,,,,,,,,,,,,1,5,3938710,2231824,12175
1,1,1,1,42,,,,,,,,,,,,,,,,,1,6,4817295,3066494,09462
1,1,1,1,42,,,,,,,,,,,,,,,,,2,3,1443695,1166819,03325
1,1,1,1,42,,,,,,,,,,,,,,,,,2,4,2128506,1344504,04058
1,1,1,1,42,,,,,,,,,,,,,,,,,2,4,2357820,1810757,04954
1,1,1,1,42,,,,,,,,,,,,,,,,,2,4,2432858,1759498,02224
1,1,1,1,42,,,,,,,,,,,,,,,,,2,4,4364895,3421995,07230
1,1,1,1,42,,,,,,,,,,,,,,,,,2,4,8278279,6656661,07252
1,1,1,1,42,,,,,,,,,,,,,,,,,2,5,2536884,2388088,01235
1,1,1,1,42,,,,,,,,,,,,,,,,,2,6,4973224,3688555,07969
1,1,1,1,42,,,,,,,,,,,,,,,,,2,7,2127792,1284192,08983
1,1,1,1,42,,,,,,,,,,,,,,,,,2,7,4800874,3117783,04378
1,1,1,1,42,,,,,,,,,,,,,,,,,6,4,2347644,1970229,07208
1,1,1,1,43,,,,,,,,,,,,,,,,,1,2,1762128,1523007,06363
1,1,1,1,43,,,,,,,,,,,,,,,,,1,4,3181763,2379955,09552
1,1,1,1,43,,,,,,,,,,,,,,,,,1,4,3372387,2832256,05966
1,1,1,1,43,,,,,,,,,,,,,,,,,1,5,2688905,1839505,05255
1,1,1,1,43,,,,,,,,,,,,,,,,,1,5,2826187,2061284,08244
1,1,1,1,43,,,,,,,,,,,,,,,,,1,6,1928312,1194715,12899
1,1,1,1,43,,,,,,,,,,,,,,,,,1,6,3031191,1902923,11281
1,1,1,1,43,,,,,,,,,,,,,,,,,1,6,4172859,2529704,10637
1,1,1,1,43,,,,,,,,,,,,,,,,,1,6,6281998,1969146,05340
1,1,1,1,43,,,,,,,,,,,,,,,,,1,7,3458961,2092290,06002
1,1,1,1,43,,,,,,,,,,,,,,,,,1,7,3893242,2216913,10091
1,1,1,1,43,,,,,,,,,,,,,,,,,1,8,7359231,2998570,05986
1,1,1,1,43,,,,,,,,,,,,,,,,,2,4,2611774,1408799,07059
1,1,1,1,43,,,,,,,,,,,,,,,,,2,5,2122558,1239782,10046
1,1,1,1,43,,,,,,,,,,,,,,,,,2,5,2967140,1663575,02995
1,1,1,1,43,,,,,,,,,,,,,,,,,2,6,2305376,1365832,03618
1,1,1,1,43,,,,,,,,,,,,,,,,,2,6,3888099,2300775,01375
1,1,1,1,43,,,,,,,,,,,,,,,,,2,7,4948802,3026879,10634
1,1,1,1,43,,,,,,,,,,,,,,,,,4,1,481863,447743,10065
1,1,1,1,44,,,,,,,,,,,,,,,,,1,3,960270,591670,06117
1,1,1,1,44,,,,,,,,,,,,,,,,,1,5,2158922,1597943,04363
1,1,1,1,44,,,,,,,,,,,,,,,,,1,6,2357946,1227331,06001
1,1,1,1,44,,,,,,,,,,,,,,,,,1,7,4105555,3218255,07616
1,1,1,1,44,,,,,,,,,,,,,,,,,2,3,2306269,1922888,09092
1,1,1,1,44,,,,,,,,,,,,,,,,,2,5,2206109,1223598,00371
1,1,1,1,44,,,,,,,,,,,,,,,,,2,6,2200824,1309214,08374
1,1,1,1,44,,,,,,,,,,,,,,,,,2,6,4295125,2498355,11252
1,1,1,1,44,,,,,,,,,,,,,,,,,2,8,5799058,4526426,08430
1,1,1,1,44,,,,,,,,,,,,,,,,,3,5,2380699,1644129,09925
1,1,1,1,44,,,,,,,,,,,,,,,,,4,5,3865726,3026276,07105
1,1,1,1,44,,,,,,,,,,,,,,,,,4,5,4205794,2952399,07241
1,1,1,1,44,,,,,,,,,,,,,,,,,6,2,1918281,1711579,00995
1,1,1,1,44,,,,,,,,,,,,,,,,,6,6,4304996,3088682,09277
1,1,1,1,45,,,,,,,,,,,,,,,,,1,3,1192355,900910,00059
1,1,1,1,45,,,,,,,,,,,,,,,,,1,5,1693249,1291334,11246
1,1,1,1,45,,,,,,,,,,,,,,,,,1,5,2810419,1948826,07693
1,1,1,1,45,,,,,,,,,,,,,,,,,1,8,5189740,2153882,04750
1,1,1,1,45,,,,,,,,,,,,,,,,,2,3,1221680,981924,04008
1,1,1,1,45,,,,,,,,,,,,,,,,,2,6,5490337,3839695,02944
1,1,1,1,45,,,,,,,,,,,,,,,,,3,5,1902950,1232556,07449
1,1,1,1,45,,,,,,,,,,,,,,,,,6,4,1418781,809454,01112
1,1,1,1,45,,,,,,,,,,,,,,,,,6,5,4224665,3446041,04028
1,1,1,1,46,,,,,,,,,,,,,,,,,1,2,871383,863050,06327
1,1,1,1,46,,,,,,,,,,,,,,,,,1,3,3641963,1467863,11522
1,1,1,1,46,,,,,,,,,,,,,,,,,1,4,1415341,1394651,04774
1,1,1,1,46,,,,,,,,,,,,,,,,,1,4,1849059,1393636,04594
1,1,1,1,46,,,,,,,,,,,,,,,,,1,4,1977367,1167694,08132
1,1,1,1,46,,,,,,,,,,,,,,,,,1,4,3161898,2667594,08658
1,1,1,1,46,,,,,,,,,,,,,,,,,1,5,2212141,1386403,09438
1,1,1,1,46,,,,,,,,,,,,,,,,,1,5,3846618,1981200,01431
1,1,1,1,46,,,,,,,,,,,,,,,,,1,5,4639423,1487109,07008
1,1,1,1,46,,,,,,,,,,,,,,,,,1,5,5374784,1456331,06852
1,1,1,1,46,,,,,,,,,,,,,,,,,1,6,5511784,3004709,09597
1,1,1,1,46,,,,,,,,,,,,,,,,,1,6,7263921,4618472,13013
1,1,1,1,46,,,,,,,,,,,,,,,,,1,8,3696312,2303116,06317
